year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,manually_replaced_url,performance_id,fraction_of_total_points,fraction_of_jury_points,fraction_of_tele_points,views,upload_date,likes,comments,video_title,fraction_of_views,view_rank,point_rank,weighted_average_total_rank,point_jury_rank,point_tele_rank,spotify_popularity,notes,spotify_rank
2019,Latvia,Latvia,Carousel,That Night,36.0,2.0,,5.0,,,15.0,50.0,,,13.0,37.0,Mārcis Vasiļevskis,Sabīne Žuga,"It was a lonely night\nNo stars were shining, there was no light\nOne troubled thought broke through\nAnd colored my world so blue\n\nLo-o-o-o-ove where are you?\nLo-o-o-o-ove I need you\nLo-o-o-o-ove all night through\nWhere are you my love? Oh\n\nI travelled through the time\nIt felt for me like doing a crime\nMy mind did crazy things\nImagination opened their wings\n\nA river dark as cold\nIt took me far away from the shore\nPlease come to me till sunrise\nAnd take me back to my paradise\n\nLo-o-o-o-ove where are you?\nLo-o-o-o-ove I need you\nLo-o-o-o-ove all night through\nWhere are you my love? Oh\n\nLo-o-o-o-ove where are you?\nLo-o-o-o-ove I need you\nLo-o-o-o-ove all night through\nWhere are you my love? Oh\n\nLove... Love...\nLo-o-o-o-ove where are you?\nLo-o-o-o-ove I need you\nLo-o-o-o-ove all night through\nWhere are you my love? Oh\n\nLo-o-o-o-ove where are you?\nLo-o-o-o-ove I need you\nLo-o-o-o-ove all night through\nWhere are you my love? Where are you?",https://youtube.com/watch?v=NCtKU3m3R-8,,2019-Latvia,,,,,,,,,,,,,,,,,
2019,Armenia,Armenia,Srbuk,Walking Out,37.0,2.0,,1.0,,,16.0,49.0,,,23.0,26.0,Lost Capital;Tokionine,Garik Papoyan,"Who are you?\nWhat you really do?\nWhen you have to fight the agony that's aiming back at you?\nWho are you?\nWho you run to?\nDepend, defend, hope on\nCan you function on your own?\n\nAre you from those who will swallow down\nThe pain, disgrace, the sadness? Yeah\nWhen the one you love so much\nCan take your soul and break it, no\n\nWait for, oh, wait for\nWhat I waited for?\nWait for, oh, wait for\nOh, no, I'm done\n\nWalking out, ooh-ooh\nWhatever I've built I'm gonna burn down\nI'm walking out, ooh-ooh\nYou're no more a king 'cause I was your crown\n\nFirst you said you would die for me\nBut in the end I was the one bleeding all alone\nFirst you said, you kneeled, you swore\nYou loved, you lived for me\nHow could you forget it all?\n\nAre you from those who can take a loving heart\nAnd squeeze it out of love?\nThen prepare to slowly get\nNot loved but hated instead\n\nWalking out, ooh-ooh\nWhatever I've built I'm gonna burn down\nI'm walking out, ooh-ooh\nYou're no more a king 'cause I was your crown\nWalking out, walking out (Walking out, walking out)\nNo crying now\nWalking out, walking out (Walking out, walking out)\nNo begging\nWalking out, ooh-ooh\nAt last, I feel proud\nI'm walking out\n\nYou knew that my heart wasn't small\nBut somehow you came and filled it all\n\n(Walking out, ooh-ooh)\n(Whatever I've built I'm gonna burn down) Yeah\n(I'm walking out, ooh-ooh) Yeah\n(You're no more a king 'cause I was your crown)\n(Walking out, walking out) Walking out, walking out\nCrying now\n(Walking out, walking out) Walking out, walking out\nBegging, yeah\n(Walking out, ooh-ooh)\n(At last, I feel proud)\nI'm walking out",https://youtube.com/watch?v=avBwSUYlTtI,,2019-Armenia,,,,,,,,,,,,,,,,,
2019,Montenegro,Montenegro,D mol,Heaven,38.0,1.0,,2.0,,,16.0,46.0,,,15.0,31.0,Dejan Božović,Adis Eminić,"Life, life was once so lonely\nHeartbreak was the only thing you left for me\nMy life, my life was so empty\nAnd love was the furthest, furthest thing from me\n\nFalling, I'm in Heaven, falling\nI'm in Heaven, falling, straight into your heart\nFalling, I'll catch you while you're falling\nI hear your heart calling into my arms\nFalling, I'm in Heaven, falling\nI'm in Heaven, falling, straight into your heart\nFalling, I'll catch you while you're falling\nI hear your heart calling into my arms\nI'm in Heaven\n\nThere's no place I'd rather be\nAs the candle glow flees, but with you right here\n\nI got used to feeling naked\nWalking blind with hanging heart (With hanging heart)\nI was ready to give up\nNow you came into my life\n\nFalling\nFalling, I'm in Heaven, falling\nI'm in Heaven, falling, straight into your heart\nI'll catch you while you're falling\nI'll catch you while you're falling\nI hear your heart calling into my arms (Into my arms)\nFalling, I'm in Heaven, falling (I'm in heaven)\nI'm in Heaven, falling, straight into your heart (Straight into your heart)\nFalling, I'll catch you while you're falling\nI hear your heart calling into my arms\nI'm in Heaven\n\nI'm in Heaven\nFalling",https://youtube.com/watch?v=oV200JAouTc,,2019-Montenegro,,,,,,,,,,,,,,,,,
2019,Finland,Finland,Darude feat. Sebastian Rejman,Look Away,39.0,1.0,,3.0,,,17.0,23.0,,,14.0,9.0,Ville Virtanen;Sebastian Rejman,,"There's something you should know\nThat I can't sing a love song anymore\nThere's something going on\nAnd I can't turn my back on it anymore\n\nHow can we go to sleep at night\nAnd lay there in our beds\nWhen we know what's going on\nWith the world today\n\nIs it in my head?\nAm I the only one?\nIs it in my head?\nWhere the war has just begun?\n\nWe look away\nLook away, look away, look away, hey\nLook away, look away, look away, look away\nNo-o-o \n\nIs it in my head?\nIs it in my head?\nlook away look away, hey\nNo-o-o\n\nThere's something in the air at night\nThat feels so different\nAnd I don't understand\nI didn't see this one coming\n\nHow can we go to sleep at night\nAnd lay there in our beds\nWhen we know what's going on\nWith the world today\n\nIs it in my head?\nAm I the only one?\nIs it in my head?\nWhere the war has just begun?\n\nWe look away\nLook away, look away, look away, hey\nLook away, look away, look away, look away\n\nIs it in my head?\nAm I the only one?\nIs it in my head?\nWhere the war has just begun?\n\nWe look away\nLook away, look away, look away, hey\nLook away, look away, look away, look away, hey\nNo-o-o",https://youtube.com/watch?v=VSPhIwOJfRs,,2019-Finland,,,,,,,,,,,,,,,,,
2019,Austria,Austria,Pænda,Limits,40.0,2.0,,9.0,,,17.0,21.0,,,0.0,21.0,Pænda,,"Mind's got to move, but I'm so trapped within me\nExpanded all my limits too carelessly\nI'm counting on the time to get me back in line\n'Cause nothing really makes sense no more\nAnd I'm set on hold, so I needn't be bold anymore\n\n'Cause the face in the mirror\nJust couldn't look clearer right back through me\nAnd how I'd like to say\nIt will be better tomorrow or any day\n\nYeah, I'm talking 'bout you, you\nYou and the luck you're trying to find\nYou, you\nYou and how hard you try to hide it\n\nI sense the pain, but it doesn't hurt anymore\nIt's even number than the ache I felt before\nSo I smile for a while, let the torture begin and\nThe pressure on my chest becomes almost routine, oh\nIt's not like I don't care, but there's nothing left to bare\n\nYeah, I'm talking 'bout you, you\nYou and the love you're trying to find\nYou, you\nYou and how hard you try to hide it\n\nAnd I'm letting it all come crashing down\nCome breaking in\nIt's like the rain just left back blurred outlines\n\nAnd I'm talking 'bout you, you\nYou and the love you're trying to find\nYou, you\nYou and how hard you try to hide it",https://youtube.com/watch?v=FVSZDF9O-bA,,2019-Austria,,,,,,,,,,,,,,,,,
2019,Ireland,Ireland,Sarah McTernan,22,41.0,2.0,,2.0,,,18.0,16.0,,,3.0,13.0,Janieck Devy;Misha;Roel Rats,,"I see 22, oh, and I think of you\nLately that's all I do\nDon't you know that I I'm always driving back\nWanna come home to you\n\nOh, I know I've always been afraid to say\nHow I feel, but that's got to change\n\nEvery time I'm with somebody I'm confusing them with you\nAnywhere I go reminds me of the things we used to do\nAnd I dreamed about the street where we kissed out of the blue\nIt's your house, number 22\n\nBaby, where are you?\nNumber 22\n\nI see 22, oh, it's like déjà vu\nBoy, if you only knew\nThis time I messed it up, but I can't give you up\nYour face is all I got\n\nYeah, I know I've always been afraid to say\nHow I feel, but that's got to change\n\nEvery time I'm with somebody I'm confusing them with you\nAnywhere I go reminds me of the things we used to do\nAnd I dream about the street where we kissed out of the blue\nIt's your house, number 22\n\nNumber 22, yeah\nBaby, where are you?\nNumber 22\n\nAll alone tonight\nWishing you were laying by my side\nSo I just keep on driving back\nTo pass the time\n\nEvery time I'm with somebody I'm confusing them with you\nAnywhere I go reminds me of the things we used to do\nAny time I'm with somebody\nAnd I dream about the street where we kissed out of the blue\nIt's your house, number 22\nEvery time I'm with somebody I'm confusing them with you\nEverybody, no, no, no\nAnywhere I go reminds me of the things we used to do\nI remember you\nNumber 22\nNumber 22",https://youtube.com/watch?v=lX7DT9GMHQM,,2019-Ireland,,,,,,,,,,,,,,,,,
2020,fr,France,Tom Leeb,The Best in Me,,,,,,,,,,,,,,,"La nuit comme un écho\nComme un reflet à tes mots\nDans mon cœur, je lis\nUn éternel récit\nDe toi\nDe toi, de toi, de toi\n\nYou, you are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\n\nJ'irai au bout des sens\nFaire voyager mon innocence\nPour qu'ils donnent vie\nÀ tout c'qu'on s'est promis\nYou are\nYou are, you are, you are\n\nYou, you are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\n\nMon alli, mon alliée\nMême si le temps devait s'arrêter\nSans toi, je perds le meilleur de moi\n\nYou are the best in me\n(You are the best in me)\n(You're making it all complete)\nYou are, you are, you are\nYou are the best in me\nYou're making it all complete\nYou are, you are, you are\nIn every breath I breathe\nForever eternally\nYou are, you are, you are\nYou are the best in me\nYou are the best in me",https://youtube.com/watch?v=D02Xlo_LfRU,,2020-fr,,,,,,,,,,,,,,,,,
2020,de,Germany,Ben Dolic,Violent Thing,,,,,,,,,,,,,,,"Got that thing that I can't deny\nKilling me soft with the big brown eyes\nSuch a violent thing, would you let me know\nKnocking me down like a domino, oh\n\nYou know that I'm right here, I'm working on love\nI'm waiting on something I need\nI think that you, you know\nYou know what I want\nYou got me on the edge of my seat\n\nOh, don't tell your mama what you're doing tonight\nTwenty-four hours ago you got that look in your eyes\nDon't need your number, 'cause I know you be there\nHappen all night and the beat don't lie, we're crystal clear\n'Cause if I got you with me tonight\nFeeling like I'm feeling tonight\nDon't tell your mama\nOh, you're such a violent thing\nOh, you're such a violent thing\n\nShooting high, we're getting low\nGuns and roses all alone\nAnd I wanna hear what you gotta say\nBut you won't give me no audio, oh\n\nYou know that I'm right here, I'm working on love\nI'm waiting on something I need\nI think that you, you know\nYou know what I want\nYou got me on the edge of my seat\n\nOh, don't tell your mama what you're doing tonight\nTwenty-four hours ago you got that look in your eyes\nDon't need your number, 'cause I know you be there\nHappen all night and the beat don't lie, we're crystal clear\n'Cause if I got you with me tonight\nFeeling like I'm feeling tonight\nDon't tell your mama\nOh, you're such a violent thing\nOh...\n\nYou know that I'm right here, I'm working on love\nI'm waiting on something I need\nI think that you, you know\nYou know what I want\nYou got me on the edge of my seat\n\nOh, don't tell your mama what you're doing tonight\nTwenty-four hours ago you got that look in your eyes\nDon't need your number, 'cause I know you be there\nHappen all night and the beat don't lie, we're crystal clear\n'Cause if I got you with me tonight\nFeeling like I'm feeling tonight\nDon't tell your mama\nOh, you're such a violent thing\nOh, you're such a violent thing\n\nDon't tell your mama\nOh, you're such a violent thing",https://youtube.com/watch?v=hAobDQ9GbT4,,2020-de,,,,,,,,,,,,,,,,,
2020,it,Italy,Diodato,Fai rumore,,,,,,,,,,,,,,,Sai che cosa penso\nChe non dovrei pensare\nChe se poi penso sono un animale\nE se ti penso tu sei un'anima\nMa forse è questo temporale\nChe mi porta da te\nE lo so non dovrei farmi trovare\nSenza un ombrello anche se\n\nHo capito che\nPer quanto io fugga\nTorno sempre a te\nChe fai rumore qui\nE non lo so se mi fa bene\nSe il tuo rumore mi conviene\nMa fai rumore sì\nChe non lo posso sopportare\nQuesto silenzio innaturale\nTra me e te\n\nE me ne vado in giro senza parlare\nSenza un posto a cui arrivare\nConsumo le mie scarpe\nE forse le mie scarpe\nSanno bene dove andare\nChe mi ritrovo negli stessi posti\nProprio quei posti che dovevo evitare\nE faccio finta di non ricordare\nE faccio finta di dimenticare\n\nMa capisco che\nPer quanto io fugga\nTorno sempre a te\nChe fai rumore qui\nE non lo so se mi fa bene\nSe il tuo rumore mi conviene\nMa fai rumore sì\nChe non lo posso sopportare\nQuesto silenzio innaturale\nTra me e te\n\nMa fai rumore sì\nChe non lo posso sopportare\nQuesto silenzio innaturale\nE non ne voglio fare a meno oramai\nDi quel bellissimo rumore che fai,https://youtube.com/watch?v=TA57rugucwk,,2020-it,,,,,,,,,,,,,,,,,
2020,nl,Netherlands,Jeangu Macrooy,Grow,,,23.0,,,,,,,,,,,,"When I'm sad\nI am unreasonable\nJust like a little kid\nMad at the world\n\nWhen I'm alone\nI am defenceless\nJust like the boy I was\nAfraid in the dark\n\nDon't take it personally\nDon't be offended\nDon't mind my mood\nChanging like the weather\nGod knows I try to hold it all together\nOh, I'm getting older\nAnd it ain't what I thought it would be\n\nWide awake\nThe planet spins around\nA little too fast for me\nMost of the time\n\nLost control\nMy thoughts are flickering\nJust like satellites\nLost in the sky\n\nDon't take it personally\nDon't be offended\nDon't mind my mood\nChanging like the weather\nGod knows I try to hold it all together\nI'm getting older\nAnd it ain't what I thought it would be\n\nOne day I'll find\nSome peace of mind\nAnd then I'll stop being afraid\nI won't make it through the night\n\nThe more I learn\nThe less I know\nThrough every high and every low\nOh, oh, the more I learn (Grow)\nThe less I know (Grow)\nThrough every high and every low (Grow)\nI'll grow, oh-oh\nThe more I learn (Grow)\nThe less I know (Grow)\nThrough every high and every low (Grow)\nI'll grow, oh-oh",https://youtube.com/watch?v=sMcxWB90TTY,,2020-nl,,,,,,,,,,,,,,,,,
2020,es,Spain,Blas Cantó,Universo,,,,,,,,,,,,,,,"Perdóname, perdóname\nUni-universo\nPerdóname, perdóname\n\nTodo lo que escondo cuando tengo miedo\nSe hace realidad dentro de este silencio\nPuedo ser como el viento\nY desaparecer\n\nPerdóname, perdóname\nUni-universo\nPerdóname, perdóname\nUni-universo\nPor apagar mi voz\nPara evitar ser el culpable\nDe lo que soy\nPerdóname\nUni-universo\nUni-universo\n\nTuve que escucharme cuando había tiempo, y no entiendo\nCómo me he perdido en un solo momento\nDime dónde irán los sueños que me quedan\nSi no queda más espacio en mi cabeza\n\nPerdóname, perdóname\nUni-universo\nPerdóname, perdóname\nUni-universo\nPor apagar mi voz\nPara evitar ser el culpable\nDe lo que soy\nPerdóname\nUni-universo\nUni-universo\nUni-universo\nUni-universo\n\nPuedo ser como el viento\nY desaparecer\nPuedo salir corriendo\nY desaparecer\n\nPerdóname, perdóname, perdónameeee...\nUni-universo\nPerdóname, perdóname\nUni-universo\nPor apagar mi voz\nPara evitar ser el culpable\nDe lo que soy\nPerdóname, perdóname\nUni-universo\nUni-universo",https://youtube.com/watch?v=zuDdex1st-Y,,2020-es,,,,,,,,,,,,,,,,,
2020,gb,United Kingdom,James Newman,My Last Breath,,,,,,,,,,,,,,,"Some people let go\nSome people let love slip away, yeah\nBut I'm gonna hold on\nWhen no one believes, I'll keep the faith\n\nAnd I know that we're in trouble\nBut I swear that we'll survive\n\nIf we were deep-sea divers\nAnd no one came to find us\nIf you had nothing left\nI'd give you my last breath (Oh-oh-oh, oh, oh)\nI'd give you my last breath (Oh-oh-oh, oh, oh)\n\nWe all need a lifeline\nSomeone to call when we're alone, hmm, yeah\nIt's all good in the good times\nBut I'll still be there when it all goes wrong\nYes, I will\n\nIf we were deep-sea divers\nAnd no one came to find us\nIf you had nothing left\nI'd give you my last breath (Oh-oh-oh, oh, oh)\nI'd give you my last breath (Oh-oh-oh, oh, oh)\n\nAnd I know that we're in trouble\nBut I swear that we'll survive\n\nIf we were deep-sea divers\nAnd no one came to find us\nIf you had nothing left\nI'd give you my last breath (Oh-oh-oh, oh, oh)\nI'd give you my last breath (Oh-oh-oh, oh, oh)\nI'd give you my last breath",https://youtube.com/watch?v=6iS-lV909T4,,2020-gb,,,,,,,,,,,,,,,,,
2020,Australia,Australia,Montaigne,Don't Break Me,,1.0,,,,,,,,,,,,,"I don't feel the same buzz\nWhen your name comes up on my phone anymore\nFeels like I don't feel you\nI fear you\nAnd it makes me cry on my floor\n\nIt feels like you're taking me for granted\nI've given you everything I have, yeah\nAnd I can barely bring to mind\nThe reason why I've stretched myself so far for\nYou\n\nOh, ho, ho, I can't take it anymore\n\nDon't break me\nDon't break me down, down, down, down\nDon't break me\nAre you hearing me now, now, now, now\nYou thought I was elastic\nBut maybe I'm just made of glass\nDon't break me\nDon't break me down\n\nIsn't love a compromise\nTwo people trying to keep the fire burning\nYou've been busy playing round and starting fights\nWhile I've been busy earning\nEvery time that I try to explain it\nYou think that your pain is more important\nAnd the hardest thing is that I don't wanna give you up\nI love you, I love you, I love you\n\nBut oh, ho, ho, I can't take it anymore\n\nDon't break me\nDon't break me down, down, down, down\nDon't break me\nAre you hearing me now, now, now, now\nYou thought I was elastic\nBut maybe I'm just made of glass\nDon't break me\nDon't break me down\n\nI lie awake while you're asleep\nI listen to the sound\nOf all the words I couldn't say 'til now\n\nDon't break me\nDon't break me down, down, down, down\nDon't break me\nAre you hearing me now, now, now\nYou thought I was elastic\nBut maybe I'm just made of glass\nDon't break me\nDon't break me down\nDon't break me",https://youtube.com/watch?v=gr-wWxu4974,,2020-Australia,,,,,,,,,,,,,,,,,
2020,Belarus,Belarus,VAL,Da vidna,,1.0,,,,,,,,,,,,,"Zaplyatala vosyenʹ yasnu kosami dy rasplyala\nZaplutala, yak zima zamyataye stsyezhki pozniya saboy dabyala\nZapytala, oy nashto mnye toy, kaho nye vybirala\nOy, zablytala da vidna, nochka tsyomna tayamnitsami i zharstsyu pawna\n\nDa vidna, da vidna zastalasya nye adna\nDa vidna, da vidna vostry myesyats nas yadnaw\nDa vidna, da vidna vostry myesyats nas yadnaw\nDa vidna, da vidna zastalasya nye adna\n\nNye maya vina, zastalasya nye adna\n\nOy, yak mala maladzyenʹkaya w dzyewkakh dy pabyla\nOy, yak rana, oy rana, ruzha byelaya, kamu ty tak kvitnyetsʹ pachala?\nOy, ty mama, oy nashto mnye toy, kaho nye vybirala\nOy, zablytala da vidna nochka tsyomna tayamnitsami i zharstsyu pawna\n\nDa vidna, da vidna zastalasya nye adna\nDa vidna, da vidna vostry myesyats nas yadnaw\nDa vidna, da vidna vostry myesyats nas yadnaw\nDa vidna, da vidna zastalasya nye adna\n\nNye maya vina, zastalasya nye adna\nZastalasya nye adna",https://youtube.com/watch?v=F0wfxz5zq04,,2020-Belarus,,,,,,,,,,,,,,,,,
2020,Ireland,Ireland,Lesley Roy,Story Of My Life,,1.0,,,,,,,,,,,,,"Everybody told me that I'd never be someone\nI'm not a puppet on a string, no, no I'm not\nAnd everybody said that I was always breaking rules\nWhy would I ever wanna put myself outside the box\n\nI don't care what they say\nAnd who are they any-y-way\n\nThe story of my life it's mine\nI made it on my own that's right\nAnd I'll sing, na-na-na-na-na-na, hey, hey, hey\nMy life, it's my, my, my life it's mine\n\nThey said if I was blunt that I could make it, so I did it\nThen they said, ""You're almost perfect, but you talk too much"", ha\nTry and dumb it down a little, mix your legs around the middle\nRock it all you want, but make it popping off\n\nI don't care what they say\nAnd who are they any-y-way\n\nThe story of my life it's mine\nI made it on my own that's right\nAnd I'll sing, na-na-na-na-na-na, hey, hey, hey\nMy life, it's my, my, my life\nIt's the story of my life, that's right\nThis part of me that meets the eye\nAnd I'll sing, na-na-na-na-na-na, hey, hey, hey\nMy life, it's my, my, my life, it's mine\n\nMy life, yeah, I'm gonna be me, yeah\nI'm gonna believe it's right\nMy life, yeah, I gotta be me\nI gotta believe it's right\n\nThe story of my life it's mine\nI made it on my own that's right\nAnd I'll sing, na-na-na-na-na-na, hey, hey, hey\nMy life, it's my, my, my life\nIt's the story of my life, that's right\nThis part of me that meets the eye\nAnd I'll sing, na-na-na-na-na-na, hey, hey, hey\nMy life, it's my, my, my life, it's mine\n\nMy life, yeah, I'm gonna be me, yeah\nI'm gonna believe it's right\nMy life, yeah, I gotta be me\nI gotta believe it's right\n\nI don't care what you say",https://youtube.com/watch?v=HLgE0Ayl5Hc,,2020-Ireland,,,,,,,,,,,,,,,,,
2020,Lithuania,Lithuania,The Roop,On Fire,,1.0,,,,,,,,,,,,,I'm a human not a stone\nI can make a change and go\nWherever I want to\n\nThey told me maybe I'm too old\nBut there's fire in my soul.\n\nThe heat is getting higher\nI feel that I'm on fire\nThe world is my desire\nI feel that I'm on fire\n\nThere's no doubt I'm strong enough\nTo reach the state I've dreamed of\nIt's gonna happen\n\nAnd I will do what I can\nJust to be a better man\n\nThe heat is getting higher\nI feel that I'm on fire\nThe world is my desire\nI feel that I'm on fire\n\nCan't believe it took so long\nTo take action and move on\nNo one can stop me\n\nThrough the clouds there comes the sun\nAnd I'm ready for some fun\n\nLa la la la la... \n\nThe heat is getting higher\nI feel that I'm on fire\nThe world is my desire\nI feel that I'm on fire\n\n(on fire)\n(on fire)\n\nThe heat is getting higher,https://youtube.com/watch?v=FxPm-Wz8qpY,,2020-Lithuania,,,,,,,,,,,,,,,,,
2020,North Macedonia,North Macedonia,Vasil,You,,1.0,,,,,,,,,,,,,"Hand on my hand\nFingertips trembling\nThis feeling I can't understand\nYour eyes sing to me\nPulling me closer\nAnd closer with sweet melodies\n\nSing it to me, sing it to me, oh\nWe might only have tonight\nHold me tight and let's ignite\nAnd for the moment, I\n\nI just wanna dance with you\nTonight I wanna\nI just wanna dance with you\nYou know you wanna\nI just wanna dance with you\nTonight I wanna\nI just wanna dance with you\nYou know you wanna\n\nMy lips find yours\nAnd just like a muse\nYou're taking over me\nI like it\nI want more\n\n(Sing it to me, sing it to me)\n\nOh\nWe might only have tonight\nHold me tight and let's ignite\nAnd for the moment, I\n\nI just wanna dance with you\nTonight I wanna\nI just wanna dance with you\nYou know you wanna\nI just wanna dance\nTonight\n(Give it to me baby)\n(Give it to me baby)\n(Give it to me baby)\nGive it to me, give it to me\n\n(I wanna dance, dance, dance with you)\n(I wanna dance, dance, dance)\nI just wanna dance with you\nTonight I wanna\nI just wanna dance with you\nYou know you wanna\nI wanna dance with you",https://youtube.com/watch?v=xPZumQQExQc,,2020-North Macedonia,,,,,,,,,,,,,,,,,
2020,Russia,Russia,Little Big,Uno,,1.0,,,,,,,,,,,,,"It's gonna take more than one margarita\nI'm gonna call you my sweet señorita\nI'm gonna leave after night only with ya\nAll you have to do is to be ready for some action now\n\nDon't be a dummy, dummy\nI got that yummy, yummy\nCan we be chummy, chummy right after midnight?\nYeah, you so charming bunny\nYeah, you so funny honey\nAll you have to do is to be ready for some action now\n\nUno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, dos, tres, cuatro, cinco, seis\nUno, uno\n\nHo! Are you ready?\nHa! Hold it steady\nHo! Come to daddy\nAll you have to do is to be ready for some action now\n\nDon't be a dummy, dummy\nI got that yummy, yummy\nCan we be chummy, chummy right after midnight?\nThe night is charming bunny\nYou are so funny honey\nAll you have to do is to be ready for some action now\n\nUno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, dos, tres, cuatro, cinco, seis\nUno, uno\nUno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, dos, tres, cuatro, cinco, seis\n\nUno, dos, tres, cuatro, cinco, seis\nUno, dos, tres, cuatro, cinco, seis\nUno, dos, tres, cuatro, cinco, seis\nUno, dos, tres, cuatro, cinco, seis\n\nUno, uno\nUno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, dos, tres, cuatro, cinco, seis\nUno, uno\nUno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, uno, uno (Uno), dos (Dos), cuatro (Cuatro)\nUno, dos, tres, cuatro, cinco, seis\nUno, uno",https://youtube.com/watch?v=L_dWvTCdDQ4,,2020-Russia,,,,,,,,,,,,,,,,,
2020,Slovenia,Slovenia,Ana Soklič,Voda,,1.0,,,,,,,,,,,,,"Greva naprej\nV novi čas\nZbeživa od tu\nDaleč stran\nNe ustavljajva se\nPrav nikjer\nDolga bo noč\n\nTi slišiš, ko mi bije razum\nTa nemir\nVes ta zvok\nIn pusti jih, naj pravijo vse\nTi kot nomad dobro veš\nDa od besed do dejanj najdaljša je pot\n\nVoda\nMed nevihto obležim v tebi do konca\nVoda drvi\nA ne zmore v naju dva\nA ne zmore v naju dva\n\nPeljiva naprej\nV drugo smer\nDalj od luči\nPrepričanj\nTam je strgan stol\nKi stoji\nIn čaka nekoga\nČaka otroka\n\nVoda\nMed nevihto obležim v tebi do konca\nVoda drvi\nA ne zmore v naju dva\nA ne zmore v naju dva",https://youtube.com/watch?v=weLeotNwexg,,2020-Slovenia,,,,,,,,,,,,,,,,,
2020,Sweden,Sweden,The Mamas,Move,,1.0,,,,,,,,,,,,,We try we fight\nWe fall it's alright\nThat's life\noh life\n\nWe wipe those eyes\nAnd then we rise\nThat's life\noohoo life\n\nEven when the rain is falling\nEven when you hit the bottom\nI'll be there\nI'll be there\n\n'Cause there ain't no ocean\nDeeper than my love for you\n\nAnd there ain't no fire\nThat I wouldn't run right through\n\nThere ain't no mountain\nBaby that I wouldn't move\n\nNothing that I wouldn't do for you\n'Cause you do it for me too\n\nOho oho ho\nOho oho ho\nOho oho ho\nOh\n\n'Cause you do it for me too\nOho oho ho\n\nWhen highs turn low\nI'll guide you home\nThat's right\ndamn right\n\nEven when the rain is falling\nEven when you hit the bottom\nI'll be there\nI'll be there\n\n'Cause there ain't no ocean\nDeeper than my love for you\n\nAnd there ain't no fire\nThat I wouldn't run right through\n\nThere ain't no mountain\nBaby that I wouldn't move\n\nNothing that I wouldn't do for you\n'Cause you do it for me too\n\nOho oho ho\nOho oho ho\nOho oho ho\nOh\n'Cause you do it for me too\n\nEverybody wanna move like us\nEverybody wanna move like us\nEverybody wanna move like us\nWe're moving mountains\n\nEverybody wanna move like us\nEverybody wanna move like us\nEverybody wanna move like us\nWe're moving mountains\n\n'Cause there ain't no ocean\nDeeper than my love for you\n\nAnd there ain't no fire\nThat I wouldn't run right through\n\nThere ain't no mountain\nBaby that I wouldn't move\n\nNothing that I wouldn't do for you\n'Cause you do it for me too\n\nOho oho ho\nOho oho ho\nOho oho ho\nOh\nWe're moving mountains\n\nEverybody wanna move like us\nEverybody wanna move like us\nEverybody wanna move like us\n\nWe're moving mountains,https://youtube.com/watch?v=7EpSBDPlZn4,,2020-Sweden,,,,,,,,,,,,,,,,,
